ImgPath,centroid1x,centroid1y,centroid1z,centroid2x,centroid2y,centroid2z,centroid3x,centroid3y,centroid3z,centroid4x,centroid4y,centroid4z,centroid5x,centroid5y,centroid5z,centroid6x,centroid6y,centroid6z,cx0,cx11,cx12,cx13,cx14,cx15,cx16,cx23,cx24,cx25,cx26,cx27,cx28,cy0,cy11,cy12,cy13,cy14,cy15,cy16,cy23,cy24,cy25,cy26,cy27,cy28,cz0,cz11,cz12,cz13,cz14,cz15,cz16,cz23,cz24,cz25,cz26,cz28,label
Test Data/Dataset82/23/1_158.jpg,0.246656125,0.848003447,0.24262398,0.242726619,0.873549084,-0.064214208,0.268990497,0.450291802,0.071087713,0.251500661,0.450142205,-0.099981124,0.263096929,0.614622593,0.11348747,0.250489737,0.621376296,-0.089624221,0.235092252,0.251289159,0.252038658,0.258923829,0.268060505,0.217966869,0.219869211,0.251137435,0.266789436,0.249042615,0.270462692,0.254321933,0.269719362,0.86221385,0.810381591,0.793648601,0.911616623,0.870837867,0.898649037,0.879523873,0.600123405,0.59552449,0.453623891,0.454694688,0.296679318,0.300656229,0.056850094,-0.112709753,0.190380082,-0.104818262,0.250744909,-0.006185317,0.286746949,-0.096586116,0.096568927,-0.090647504,0.0535134,0.063180812,23
Test Data/Dataset82/23/1_61.jpg,0.561911682,0.886015316,-0.824791898,0.570919991,0.856852412,0.166880235,0.52416875,0.331500441,-0.108029491,0.529387732,0.333387842,0.367063805,0.511364778,0.550102115,-0.280895273,0.523684025,0.543519109,0.250087862,0.567925155,0.527883172,0.505877972,0.517246127,0.502390325,0.667630672,0.67746675,0.504954219,0.501126528,0.538214684,0.527089834,0.544994295,0.544289887,0.882078528,0.780347109,0.797971964,0.891467333,0.931038141,0.898742795,0.929035842,0.527330875,0.532400787,0.322879344,0.319933593,0.149953306,0.142166942,-0.16425094,0.522055268,-0.482192308,0.200223312,-0.86951834,0.129289955,-1.122665048,0.231418356,-0.231721401,0.347717792,-0.12877211,0.036405038,23
Test Data/Dataset82/23/2_25.jpg,0.470308612,0.819443683,-0.061987606,0.481973588,0.84751604,-0.513189008,0.358768354,0.216941357,0.174233571,0.671563168,0.214537084,-0.090378883,0.440771232,0.394124061,0.083209765,0.563655396,0.414719969,-0.196255468,0.421001375,0.49100858,0.475518137,0.521638274,0.510773122,0.433273911,0.424634576,0.528995395,0.486836851,0.670962214,0.359958708,0.814731896,0.229509503,0.811750352,0.707928836,0.678549051,0.906057119,0.872977018,0.928562164,0.906804979,0.303617626,0.308940887,0.232613444,0.194882244,0.107380182,0.147000939,-0.243126288,-0.071381181,-0.065006442,-0.518432021,-0.052287385,-0.632124066,-0.068668991,-0.113826476,0.113625407,-0.085928991,0.201010332,0.208064973,23
Test Data/Dataset82/23/1_100.jpg,0.492234806,0.798018277,0.227482721,0.49262018,0.814437886,-0.500759234,0.495240748,0.321974436,0.241093308,0.490179708,0.318065892,-0.057891379,0.503220161,0.507140428,0.193893209,0.500294437,0.509401619,-0.183754044,0.505211353,0.505723715,0.505587876,0.52927351,0.524219096,0.442863315,0.446897447,0.501341879,0.507440209,0.493817717,0.496632397,0.475379527,0.481649637,0.80601275,0.73481971,0.723857045,0.862162709,0.836801648,0.846331239,0.833396137,0.474095583,0.473897725,0.319289565,0.323666513,0.160812527,0.168359071,-0.064905211,0.064968519,0.184710965,-0.530371487,0.252638191,-0.659286737,0.245099008,-0.170029372,0.169865593,-0.068613283,0.227103069,0.32631126,23
Test Data/Dataset82/23/1_115.jpg,0.494128585,0.88379542,0.202902511,0.495662242,0.907798946,-0.325409546,0.499178936,0.356287887,0.150993074,0.500506451,0.354135881,-0.055520328,0.508838872,0.568744401,0.13529482,0.513907542,0.574986756,-0.138784599,0.473465741,0.516303241,0.508837223,0.524495721,0.517767489,0.446187764,0.455781043,0.525740802,0.520071387,0.499678582,0.497608006,0.476099968,0.479857415,0.900836527,0.826203823,0.811164856,0.948073745,0.910708189,0.94911927,0.929513216,0.549234927,0.543375313,0.349521518,0.351693034,0.163651198,0.173795313,-0.05193888,0.018854363,0.145687774,-0.343565673,0.22314465,-0.401724517,0.239875108,-0.132835537,0.132867873,-0.052579809,0.127328813,0.192782536,23
Test Data/Dataset82/23/2_96.jpg,0.52235649,0.659824808,0.050829813,0.549338937,0.671296557,-0.401795934,0.545655727,0.364274869,0.116604547,0.546035916,0.367249221,-0.139766611,0.573533515,0.468136579,0.06849627,0.582517107,0.465741118,-0.225356864,0.520760477,0.563026428,0.551201522,0.584246278,0.527144969,0.500744104,0.48872298,0.605276942,0.596877158,0.579247952,0.572521865,0.453582853,0.467568159,0.654208779,0.614280701,0.614074409,0.696035862,0.670950353,0.703573108,0.694449663,0.460790366,0.460827321,0.322152287,0.329508007,0.318805009,0.302489281,-0.356573552,-0.097082704,0.00250254,-0.41509968,0.079960294,-0.436434656,0.070026606,-0.124262549,0.124227256,-0.19795458,0.078759015,0.14682737,23
Test Data/Dataset82/23/2_82.jpg,0.478918453,0.856914322,0.330806543,0.484350363,0.88610671,-0.148463609,0.530685325,0.27008005,0.14770059,0.469907095,0.230835885,-0.193805402,0.559254408,0.465955307,0.189187986,0.527121176,0.454330176,-0.201677273,0.486866832,0.51616019,0.510307431,0.530851483,0.513290226,0.406039417,0.413157701,0.489002854,0.518182755,0.576200485,0.649273038,0.344517946,0.424600184,0.88799262,0.770977855,0.762092769,0.956475914,0.896154404,0.930866361,0.912495792,0.406665832,0.402206719,0.185346842,0.233566433,0.100494981,0.174466997,0.02373255,-0.179325297,0.284550339,-0.210726246,0.358727247,-0.031723671,0.349142045,-0.15911141,0.159066632,-0.242979497,0.123946987,0.160088152,23
Test Data/Dataset82/23/1_301.jpg,0.381165455,0.851784448,-0.31199499,0.398820142,0.826192498,0.307513297,0.333788713,0.363010863,-0.133475083,0.337350031,0.366524984,0.281042576,0.321771274,0.556839228,-0.205454767,0.33251065,0.552852154,0.224386046,0.479079068,0.373015404,0.349668056,0.348668516,0.322917342,0.474776506,0.470910966,0.292789578,0.283573151,0.331726968,0.332072616,0.387533545,0.385720372,0.833050013,0.762057304,0.77386117,0.852699995,0.898077488,0.863820195,0.883414686,0.539833546,0.541971922,0.356665611,0.354684591,0.203075796,0.192376077,-0.03398136,0.394566745,-0.299784392,0.319533259,-0.360755265,0.378409475,-0.275445312,0.188607693,-0.188813388,0.25995329,-0.12776652,-0.08384534,23
Test Data/Dataset82/23/1_300.jpg,0.335275302,0.566021174,0.169799974,0.35521996,0.610477328,-0.385094176,0.740735392,-0.010102096,0.288633436,0.757334669,-0.016919998,0.033576147,0.58618776,0.236915735,0.15605395,0.619489064,0.257757636,-0.183840055,0.298806071,0.433394283,0.390858948,0.376568735,0.357933313,0.255696863,0.257033646,0.656834364,0.624170482,0.768238544,0.74353385,0.8469311,0.854501843,0.584793329,0.532675862,0.490947038,0.696396828,0.626934946,0.602359295,0.580181539,0.238862038,0.212124437,0.001735009,0.00767573,-0.29135704,-0.250106454,-0.249910459,0.216587171,0.05736059,-0.411006063,0.176598787,-0.308615029,0.275440544,-0.166334689,0.165715411,0.050475959,0.24508585,0.455099046,23
Test Data/Dataset82/23/1_338.jpg,0.452093949,0.898612658,-0.297474106,0.601584504,0.914426386,-1.334574103,0.468516459,0.342331638,0.302958717,0.526762128,0.327065478,-0.275733213,0.505614807,0.565179209,0.124851545,0.600915809,0.557576994,-0.507768283,0.447408378,0.635879755,0.497166276,0.669946611,0.494271517,0.498927146,0.364844054,0.637523174,0.538957834,0.529344499,0.480720311,0.41341871,0.385871232,0.903584003,0.805391788,0.802276731,0.958929956,0.930318952,0.978957415,0.963242292,0.547208011,0.558437765,0.320131183,0.334823132,0.113857239,0.133734018,-0.621835053,-0.224230677,-0.167544127,-1.340121388,-0.248267502,-1.743265033,-0.47661069,-0.29200843,0.291811675,-0.310960531,0.250287086,0.36677739,23
Test Data/Dataset82/23/2_45.jpg,0.724214415,0.888948798,-0.417728523,0.731889804,0.851371706,-0.010453902,0.685780207,0.329578102,-0.058977654,0.691437821,0.334559937,0.188819145,0.683383663,0.546901703,-0.155251482,0.693425834,0.542133133,0.113980816,0.741496027,0.71359092,0.698606253,0.691453934,0.67569077,0.790624559,0.798346221,0.668518245,0.660443604,0.698168337,0.691101134,0.707626879,0.705795884,0.865443587,0.774745166,0.79112947,0.887530088,0.941812754,0.891839862,0.933904171,0.522761106,0.526758313,0.328893125,0.322817326,0.15202558,0.139158666,-0.12204697,0.261427462,-0.289554536,0.010430533,-0.455010116,-0.078704715,-0.508620918,0.113719925,-0.114066452,0.191310048,-0.062133458,-0.000733051,23
Test Data/Dataset82/23/1_16.jpg,0.519135276,0.681235691,-0.44548056,0.595085164,0.657674511,0.076210151,0.517816285,0.364200011,-0.237194623,0.570826193,0.360110665,0.036141559,0.514484743,0.491987477,-0.175556173,0.576772988,0.48560827,0.108758979,0.59870559,0.587725461,0.513765633,0.586631477,0.485038757,0.610898554,0.558601439,0.572928548,0.513346314,0.569664955,0.516342282,0.569885075,0.523760259,0.666346908,0.61288625,0.626020133,0.669948459,0.701251745,0.690188825,0.716435194,0.483410388,0.48685354,0.360528171,0.363088757,0.236393437,0.242657736,0.100788668,-0.044886537,-0.162623301,0.093512461,-0.461436659,-0.037847728,-0.712381721,0.113158561,-0.113462463,0.040152654,-0.250582755,-0.34753865,23
Test Data/Dataset82/23/1_257.jpg,0.543926934,0.810999175,0.232300793,0.544595063,0.824042777,-0.389745181,0.548164467,0.295909395,0.158538138,0.543560882,0.29476435,-0.053415866,0.561296244,0.501915495,0.147229041,0.558234791,0.504629274,-0.145581116,0.554863453,0.561971724,0.563705742,0.574939907,0.570195377,0.496873558,0.497879684,0.566602767,0.573045909,0.546129882,0.547137082,0.517949998,0.52431041,0.82681489,0.743080258,0.736843884,0.865105093,0.844588041,0.863942981,0.851565599,0.483934045,0.479298115,0.286873519,0.289604485,0.113485485,0.118825585,-0.043881126,0.029353213,0.169213787,-0.418069452,0.250868261,-0.504023552,0.276820332,-0.13758412,0.137533605,-0.05201669,0.13493973,0.203141078,23
Test Data/Dataset82/23/2_183.jpg,0.532036583,0.807141562,0.290234258,0.514820804,0.831447879,-0.557547152,0.47306777,0.258854762,0.361809621,0.442385018,0.252497882,-0.008267563,0.501759986,0.47248973,0.249981473,0.471596469,0.47329693,-0.217661889,0.526052654,0.529353082,0.552406967,0.584638894,0.598726928,0.430470437,0.444975853,0.441157311,0.480334967,0.444279015,0.472538024,0.441718727,0.46633032,0.828496218,0.735705137,0.729899228,0.881851315,0.835443616,0.876787186,0.856081843,0.440447956,0.438379765,0.243737698,0.249190196,0.073307991,0.088994324,-0.1389236,0.198090941,0.209793627,-0.610684693,0.308737934,-0.631864727,0.352171212,-0.232273653,0.232426524,0.009380023,0.307724267,0.545278072,23
Test Data/Dataset82/23/2_62.jpg,0.376904806,0.876223505,0.568605234,0.533893973,0.936654131,0.06914611,0.343158235,0.382415334,-0.103775479,0.405693213,0.364302993,-0.371084347,0.386216929,0.59498631,0.183180891,0.491321633,0.599711617,-0.110246326,0.430140704,0.53914535,0.395151615,0.580997825,0.391826123,0.481538743,0.343736678,0.512290657,0.413800359,0.422528893,0.349698812,0.28226009,0.265975535,0.901871681,0.858947754,0.819072127,0.975529313,0.894563854,0.975485325,0.915034533,0.57975167,0.584593236,0.360435426,0.381293565,0.152721882,0.181359202,0.60428834,-0.646956623,0.477744192,0.009797666,0.532495856,0.062083222,0.695575655,-0.132063493,0.130824715,-0.334232926,-0.059026234,-0.383124918,23
Test Data/Dataset82/23/1_19.jpg,0.481460075,0.811436594,0.466223458,0.490785559,0.855588873,-0.123445013,0.526110272,0.360189587,0.1215445,0.533735891,0.372729301,-0.188605065,0.524247845,0.546079258,0.191491884,0.534810921,0.567658246,-0.178518678,0.428684324,0.51482594,0.502611935,0.547442198,0.531741858,0.410088539,0.410026431,0.555587888,0.550210178,0.534018934,0.519921422,0.511600852,0.508199215,0.827894092,0.774811029,0.744446397,0.892022133,0.837195635,0.899933457,0.852667749,0.55738622,0.539023578,0.370777488,0.354767799,0.190024197,0.186777383,0.03624418,-0.182560205,0.324860722,-0.155713543,0.482953876,-0.062320452,0.590855777,-0.18076998,0.180501327,-0.20248501,0.069113605,0.115018569,23
Test Data/Dataset82/23/1_297.jpg,0.546006481,0.809315244,-0.131142095,0.588051895,0.782229642,0.31653897,0.656865279,0.275410722,-0.205622887,0.670019408,0.283546458,0.044422161,0.581704259,0.481114844,-0.126767799,0.605384847,0.483936856,0.151608992,0.533259034,0.57516098,0.540806293,0.573502064,0.510270536,0.615492642,0.586942613,0.583209515,0.558891892,0.657784045,0.645414591,0.769064665,0.766289353,0.777020812,0.713381827,0.72196734,0.799910426,0.840895891,0.833396673,0.865082502,0.469013959,0.461808324,0.269414783,0.25956887,0.112210631,0.104854971,0.153189227,-0.030777505,-0.066316932,0.335724622,-0.173533827,0.323109299,-0.153575525,0.125967801,-0.126428947,0.038076188,-0.187557518,-0.302882195,23
Test Data/Dataset82/23/1_282.jpg,0.493136595,0.905094028,-0.301668674,0.499661058,0.88032639,0.124865701,0.500184844,0.458647529,0.000810742,0.502920647,0.462083926,0.189451702,0.48841392,0.634258648,-0.086061185,0.494909167,0.629421403,0.122317575,0.48429212,0.487906575,0.476792693,0.48303476,0.472747415,0.52804184,0.529869676,0.494832993,0.488666028,0.501987934,0.499783039,0.511941016,0.512105465,0.900564313,0.822997987,0.838924408,0.903479934,0.945842206,0.91450125,0.930515468,0.609523892,0.609916747,0.455742329,0.453934789,0.320985556,0.312091053,-0.034329955,0.287161261,-0.17402932,0.136521086,-0.318365812,0.152317137,-0.412610888,0.092827596,-0.092973337,0.188366249,0.008819103,0.08658646,23
Test Data/Dataset82/23/1_269.jpg,0.505056431,0.916578054,-0.426388532,0.517638405,0.889589687,0.153314479,0.496360848,0.329446276,-0.043668743,0.50281775,0.336937636,0.210153282,0.485294461,0.562431713,-0.132749067,0.495993793,0.559077591,0.150893671,0.523889482,0.502766907,0.486677736,0.490974605,0.470915198,0.559173703,0.557576358,0.486286074,0.476098061,0.498928398,0.493107587,0.523238778,0.519876897,0.909752011,0.812921047,0.827854633,0.920080066,0.959677339,0.935767949,0.962202191,0.537219524,0.537199199,0.327092201,0.322241306,0.146501184,0.128898323,-0.041109152,0.300828397,-0.234577864,0.167826086,-0.452285886,0.169067785,-0.592301846,0.124198645,-0.124371015,0.205432802,-0.039298322,0.032663107,23
Test Data/Dataset82/23/1_18.jpg,0.321172088,0.867456575,0.230524311,0.322062075,0.897505899,-0.265905728,0.339796702,0.367766877,0.103927292,0.336621732,0.368134409,-0.071327285,0.339453558,0.574277401,0.110780289,0.339282016,0.583092312,-0.114093793,0.318861842,0.334736288,0.331044912,0.348926783,0.343558729,0.282523155,0.288912624,0.345332444,0.347869575,0.337777317,0.339446187,0.326755434,0.332074344,0.876482725,0.821868718,0.803388655,0.936989427,0.896173418,0.933659554,0.902807653,0.561291039,0.553651273,0.366117179,0.365792274,0.176995009,0.183857083,-0.031661484,-0.032093685,0.140579045,-0.279602349,0.243745565,-0.357721627,0.307248324,-0.104459114,0.104404397,-0.077429056,0.087357424,0.120020054,23
Test Data/Dataset82/23/1_30.jpg,0.707530578,0.857746482,-0.366145521,0.703760306,0.823975503,0.101048062,0.699275196,0.33344839,-0.015746854,0.695001125,0.336157282,0.198511422,0.687270939,0.533549478,-0.11264152,0.682979206,0.530161192,0.128961297,0.723083019,0.681632638,0.68358922,0.680584788,0.679513097,0.749063492,0.759489417,0.672417283,0.679016113,0.694887698,0.699207485,0.717698395,0.719601989,0.830480695,0.758370042,0.768612742,0.863567889,0.907829762,0.84998858,0.896796942,0.501131296,0.505404651,0.330982238,0.326631039,0.176358312,0.16830948,-0.063796006,0.289352685,-0.214186698,0.115089685,-0.38747105,0.10735219,-0.496778816,0.109299839,-0.109496742,0.196881741,-0.014241121,0.076497301,23
Test Data/Dataset82/23/1_443.jpg,0.486508578,0.779611111,0.021109826,0.497939249,0.803294539,-0.502123972,0.492399772,0.251605089,0.265827333,0.502214591,0.237301136,-0.096082893,0.522069037,0.402668302,0.155068225,0.53846705,0.393750419,-0.226176078,0.480676055,0.535898983,0.516658902,0.531282604,0.519109011,0.426636159,0.423757821,0.477943778,0.470267653,0.601558387,0.579280555,0.427141607,0.427651107,0.803532839,0.685734272,0.674535811,0.865068197,0.817969203,0.859081149,0.846328318,0.340194851,0.342754662,0.155322134,0.190714434,0.216386423,0.22134617,-0.203426197,0.01161691,0.031977717,-0.518618226,0.030232957,-0.609091043,0.001118804,-0.149289608,0.149214759,-0.150575981,0.284012198,0.364255041,23
Test Data/Dataset82/23/2_344.jpg,0.500619074,0.781322062,-0.501554887,0.603790124,0.500138531,-0.111084166,0.384729385,0.772082448,0.150345275,0.368817051,0.730976899,0.478595311,0.441409836,0.70075947,-0.177379411,0.4380217,0.607058316,0.081341202,0.640314519,0.572562099,0.534501195,0.564695954,0.455138922,0.67411232,0.512217104,0.350943148,0.346264154,0.390559852,0.44346416,0.364948153,0.364459842,0.469610035,0.474972457,0.635261238,0.500816464,0.80585748,0.524626672,0.902847469,0.606077194,0.676298857,0.740125299,0.790718317,0.846728206,0.84923017,-0.387753457,0.882815361,-0.474962741,-0.091036938,-0.485247105,0.066731408,-0.544454813,0.093014076,-0.093186706,0.459956497,0.036011215,0.508211315,23
Test Data/Dataset82/23/2_70.jpg,0.572017074,0.884737154,0.169234132,0.585787296,0.902671893,-0.469864726,0.695822318,0.425292293,0.343809346,0.482392261,0.329702546,-0.186902781,0.694775462,0.56386282,0.192152659,0.592900296,0.549728851,-0.28885817,0.583635211,0.637024522,0.627041698,0.639781713,0.619119525,0.480555654,0.469889998,0.651174843,0.689243376,0.490501523,0.768041313,0.305500418,0.630182266,0.896775484,0.803513646,0.799040854,0.957987309,0.927143693,0.946514726,0.928026915,0.527159572,0.523949206,0.318513334,0.368598402,0.143434733,0.383329272,-0.163594216,-0.143186286,0.138185561,-0.509105325,0.191157013,-0.4514364,0.178359821,-0.193040296,0.193086937,-0.224481761,0.24518548,0.593155622,23
Test Data/Dataset82/23/1_118.jpg,0.307904373,0.532194595,-0.060671479,0.376265476,0.581171016,-0.801906784,0.692434708,0.223785664,0.278333321,0.741798977,0.23829941,-0.081236405,0.550313234,0.3521444,0.17098177,0.609053115,0.37913236,-0.269878681,0.305202693,0.445971429,0.382811785,0.401057065,0.317417711,0.281767935,0.223483622,0.64677608,0.583899617,0.734411836,0.684228301,0.844209015,0.809176207,0.549691617,0.527899563,0.487873912,0.630004466,0.560472131,0.585609019,0.548237741,0.37026462,0.346116781,0.239232898,0.222442508,0.105400711,0.102797702,-0.262501031,0.038361944,0.056199461,-0.818259478,-0.004579605,-1.059895992,-0.233634293,-0.200492755,0.200173482,-0.081578404,0.256572366,0.378254116,23
Test Data/Dataset82/23/1_247.jpg,0.668479919,0.758525471,-0.002939237,0.709030668,0.744150043,0.310399537,0.742934465,0.339468429,-0.165493352,0.759037276,0.358193984,0.063631838,0.695884923,0.50463589,-0.101149563,0.72877425,0.515570382,0.119468878,0.676906109,0.717187941,0.668665349,0.701515436,0.643738747,0.708388627,0.693035662,0.719326198,0.685281456,0.749808609,0.733707964,0.807977021,0.809813976,0.746026099,0.697326303,0.701050997,0.751787066,0.782072902,0.783336759,0.792452514,0.498906255,0.483728588,0.35047859,0.329128087,0.225197107,0.205548614,0.119975738,0.031663716,-0.059104953,0.308682114,-0.049507145,0.423341662,0.099794388,0.092570409,-0.092780732,0.066661388,-0.151563004,-0.25213632,23
Test Data/Dataset82/23/2_98.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
Test Data/Dataset82/23/2_268.jpg,0.528887113,0.752479633,0.218991163,0.540680488,0.77290082,-0.247349714,0.569768627,0.374859522,0.144039517,0.573937515,0.365058869,-0.076816603,0.577557723,0.526041726,0.115917586,0.586610198,0.528245538,-0.172811086,0.47182709,0.541627884,0.532055855,0.58853662,0.563652515,0.49187696,0.490952969,0.63177371,0.62094599,0.586429,0.579671323,0.503609836,0.508688569,0.76546973,0.715886354,0.700519979,0.81986475,0.785954237,0.782951355,0.770964682,0.507280707,0.503234327,0.361569554,0.374370873,0.226326346,0.246973366,-0.160332128,-0.001818955,0.105278172,-0.280979842,0.236501336,-0.171266899,0.315193981,-0.138210773,0.138063744,-0.090420082,0.104410842,0.189643964,23
